timestamp,ruta_original,ruta_generada,status,mpjpe,pck5,cosine,calidad,worst_joint
1680259665751,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259665751_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259665751_rgb.png,OK,5.682192126271291,39.39393939393939,0.9967740379757224,crítico,18
1680259666052,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259666052_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259666052_rgb.png,OK,4.157382124938296,66.66666666666666,0.9985329187496557,crítico,21
1680259666353,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259666353_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259666353_rgb.png,OK,2.7052452991912648,87.87878787878788,0.9990483277035448,aceptable,17
1680259666654,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259666654_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259666654_rgb.png,OK,4.222784512382252,66.66666666666666,0.9981676093895037,crítico,19
1680259666955,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259666955_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259666955_rgb.png,OK,4.4170588258302415,78.78787878787878,0.9966256961515818,aceptable,19
1680259667256,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259667256_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259667256_rgb.png,OK,5.258464912251455,78.78787878787878,0.9949147594133475,aceptable,19
1680259667557,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259667557_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259667557_rgb.png,OK,4.371457821304882,78.78787878787878,0.9963383420040718,aceptable,19
1680259667858,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259667858_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259667858_rgb.png,OK,3.2065109239853666,78.78787878787878,0.9987028860459498,aceptable,17
1680259668159,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259668159_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259668159_rgb.png,OK,4.260537823395962,60.60606060606061,0.9987904744265376,crítico,12
1680259668460,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259668460_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259668460_rgb.png,OK,7.001882275769318,21.21212121212121,0.9962305182449454,crítico,29
1680259668761,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259668761_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259668761_rgb.png,OK,7.820993841904827,63.63636363636363,0.9921506734153486,crítico,19
1680259669063,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259669063_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259669063_rgb.png,OK,4.805340333748072,63.63636363636363,0.9975341009408258,crítico,21
1680259669364,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259669364_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259669364_rgb.png,OK,4.962574744384634,75.75757575757575,0.9945083969267914,aceptable,19
1680259669665,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259669665_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259669665_rgb.png,OK,5.434642380990573,78.78787878787878,0.9944427318438576,aceptable,19
1680259669966,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259669966_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259669966_rgb.png,OK,3.308471525804335,78.78787878787878,0.9984769830972121,aceptable,15
1680259670267,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259670267_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259670267_rgb.png,OK,3.390180763573328,87.87878787878788,0.9980465098643639,aceptable,19
1680259670568,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259670568_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259670568_rgb.png,OK,4.617048215703236,81.81818181818183,0.9958643613132523,aceptable,19
1680259670869,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259670869_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259670869_rgb.png,OK,4.660387862544649,81.81818181818183,0.9951007290092864,aceptable,19
1680259671170,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259671170_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259671170_rgb.png,OK,2.895905878913972,81.81818181818183,0.9987686452970295,aceptable,17
1680259671471,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259671471_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259671471_rgb.png,OK,4.5033068531837674,63.63636363636363,0.9980180220362096,crítico,31
1680259671772,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259671772_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259671772_rgb.png,OK,3.7863472075995244,78.78787878787878,0.9981867949202093,aceptable,31
1680259672073,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259672073_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259672073_rgb.png,OK,6.3914406841641185,51.515151515151516,0.9949865031026732,crítico,19
1680259672374,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259672374_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259672374_rgb.png,OK,5.92511528777835,57.57575757575758,0.994316838450745,crítico,19
1680259672675,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259672675_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259672675_rgb.png,OK,5.010157073972251,75.75757575757575,0.996721883343624,aceptable,19
1680259672977,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259672977_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259672977_rgb.png,OK,3.880264931620459,78.78787878787878,0.9984470075542838,aceptable,15
1680259673278,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259673278_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259673278_rgb.png,OK,4.902264008509971,84.84848484848484,0.9945835179369505,aceptable,19
1680259673579,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259673579_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259673579_rgb.png,OK,4.994426081302449,78.78787878787878,0.9961736304923041,aceptable,19
1680259673880,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259673880_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259673880_rgb.png,OK,5.241324220707493,72.72727272727273,0.9962309284305213,aceptable,19
1680259674181,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259674181_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259674181_rgb.png,OK,4.89286901004328,81.81818181818183,0.9945586291977702,aceptable,19
1680259674482,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259674482_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259674482_rgb.png,OK,4.568300736082589,66.66666666666666,0.9970902726828966,crítico,19
1680259674783,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/test/00_16/00_16_1680259674783_rgb.png,/nas/antoniodetoro/qwen/Qwen-Image-Edit-Angles-2/datos/MultiViewVisibleImagesHPE_Custom/00_17/to_00_16/Step_6_fake_00_16_from_00_17_1680259674783_rgb.png,OK,5.613613645559255,54.54545454545454,0.9981724822291265,crítico,30
