epoch,train_loss,train_loss_body,train_loss_hands,train_loss_feet,train_pck,val_loss,val_loss_body,val_loss_hands,val_loss_feet,val_pck,test_loss,test_loss_body,test_loss_hands,test_loss_feet,test_pck
50,0.0014465696128260661,0.00012098892278407572,0.00018872138234941213,0.0001426737905885072,98.99891471570294,0.0017509550397788378,0.00012182124590899255,0.0002453250502879601,0.00016195839847288657,98.80804330424041,0.0026898291433934828,0.00010644652472881323,0.00040111951435588906,0.0002447261356644811,98.72571356078298
51,0.00143348914153473,0.0001205114060449059,0.0001868180194666041,0.00014142641497357235,99.00814276655086,0.0017457095218495228,0.00012160315977177487,0.0002443170221689354,0.00016170956815491133,98.80702369413925,0.0026972209625701245,0.00010569188659271301,0.0004021169211105066,0.0002457653471218372,98.71035966522076
52,0.0014242129127866685,0.00012017973617628642,0.00018527056021363193,0.00014073773389165352,99.01167241764225,0.0017314714564871723,0.00012061566531789192,0.00024210235518511838,0.00016061159305705934,98.82967128370112,0.0026852105825988424,0.00010552900798879941,0.0004004891375803414,0.0002444312519179909,98.71867527249469
53,0.0014101530291607829,0.00011963446136728982,0.00018305812146401893,0.00013957152055287233,99.02013239106853,0.0017290250878066733,0.00012096816650508339,0.00024175070022569976,0.00016026353129931797,98.8279469430889,0.0026910653797204832,0.00010593608768996657,0.0004012947752631295,0.00024498754666293845,98.71867527249466
54,0.0014012879481113145,0.00011910881609353132,0.00018175721857352224,0.00013878756514546824,99.02263681551806,0.0017243420244545066,0.00012042359239818181,0.00024154708513365826,0.00015943252297821806,98.83549655611698,0.0026948024405518897,0.00010542544830083923,0.0004039914398359739,0.00024335280358099153,98.72225524135243
55,0.0013903017249793615,0.00011869075296591808,0.0001800043056452764,0.00013789843754569327,99.0310748823921,0.0017124065556847173,0.00011949631303931022,0.00023927281465252869,0.00015895474677814477,98.83959748792063,0.0026861290239754156,0.00010551012550225809,0.00040248772239539067,0.00024266700131340404,98.71326187298406
56,0.0013787239096691255,0.00011814937630178607,0.00017821893526393618,0.00013692469782829744,99.03715681532384,0.001701734178969937,0.00011912504726174658,0.00023771413168193953,0.0001579381505801012,98.84176665842975,0.0026963335757672386,0.00010457182007313177,0.00040176713239791726,0.0002461733035758968,98.73587997719939
57,0.0013679783734923121,0.00011755092992998593,0.00017671668625357374,0.00013589017466310988,99.04163956994682,0.001697525018191893,0.00011877563906066607,0.00023697719338231497,0.00015771015062465043,98.84993353541606,0.002697295100251968,0.0001050051828929714,0.0004032027260305964,0.00024486975008904984,98.73124860972081
58,0.001357839947290752,0.00011740771750423582,0.0001749543300654944,0.0001351537275785317,99.05021986089812,0.0016912291640929851,0.00011833588117345546,0.00023636235796060332,0.00015686096213687057,98.85528773796898,0.0026933583588263877,0.00010501704073740748,0.0004035075760691905,0.00024357775593572924,98.72460133744855
59,0.0013470937516707343,0.00011682979562351137,0.000173343166318981,0.0001342228225590515,99.05838426438204,0.001681981878655572,0.00011788452358429877,0.00023457929541024724,0.0001564450439639009,98.85436309155375,0.002693413265955609,0.00010448621420387958,0.0004024821010298675,0.0002447496627683978,98.73655773829384
60,0.0013373543223316026,0.00011650349904632722,0.00017186359741470271,0.0001333491080542379,99.06018329785142,0.0016768974599204825,0.00011764660441232378,0.00023407472084121159,0.00015573799198616035,98.85907753874928,0.002703977279943993,0.00010417210098632888,0.0004055324593414175,0.0002444188350047035,98.72978881659435
61,0.0013284597315119722,0.000115846634213134,0.00017053903214426735,0.0001326142421951246,99.07076517362414,0.001666925570052985,0.0001169622675830742,0.00023222875907160943,0.0001552620666697421,98.87331584402128,0.002685399735472291,0.00010445801003574948,0.0004008882277884294,0.0002443472039885819,98.72532254476695
62,0.0013175378695564686,0.0001155545048281496,0.00016872625157963734,0.0001317695895942855,99.07463960014417,0.0016641618924275522,0.00011731327873759813,0.00023168793531663808,0.00015502421793633884,98.86772423225358,0.0026984550184696106,0.0001040197531511768,0.00040522133428099995,0.0002433874796150957,98.73783505727947
63,0.001308869760516914,0.00011514265767184834,0.00016748816678832982,0.00013094360927368344,99.08026891000546,0.0016594703779071838,0.00011648221280864744,0.00023157802329266838,0.00015416901692577828,98.8795209711806,0.0026988995267783066,0.0001043686168339116,0.000404697863347325,0.00024393486327844093,98.7382260732955
64,0.0013001323849873225,0.00011478879387467482,0.00016617833172997477,0.0001301575658491587,99.08129076640851,0.0016568452270040589,0.00011651715537342059,0.00023118936625521257,0.0001538926506027793,98.87813400155773,0.002715362368050862,0.0001041528868537736,0.00040912856835544715,0.00024367380486895658,98.72873741797349
65,0.0012927175919220453,0.00011448064472995106,0.00016504597862933933,0.00012951325830735157,99.08572835983159,0.001642237478319729,0.00011595132097052777,0.0002286862890218555,0.0001528852499373037,98.89465018576894,0.0026918751080646304,0.00010377450608585432,0.0004036194791174116,0.0002434056728521387,98.73985096207315
66,0.00128201546675772,0.00011397816197458037,0.00016341565880687457,0.0001285936675389974,99.09312300077428,0.0016383606857890563,0.00011528405158193848,0.00022847081391027323,0.00015229834574333136,98.89643450344589,0.0027047618090905046,0.00010358223467797821,0.0004061807644698215,0.00024411412733890166,98.7311877850072
67,0.0012728764884374333,0.00011344464274432359,0.00016201758268341473,0.0001278403798361505,99.09989819182643,0.0016342645601159142,0.00011531128332675619,0.00022760538084308973,0.00015213293944298553,98.88926599468361,0.002699035141189155,0.00010421053977208087,0.0004051352003148782,0.00024357095153882747,98.74001605772439
68,0.0012657859825190875,0.00011339403104612336,0.0001610559380481191,0.00012704205006646043,99.10026891809407,0.0016272858596376835,0.0001148180534099696,0.00022621384002335075,0.00015190311194431723,98.90249343650986,0.002704886206727777,0.00010341414914315415,0.00040457257922310884,0.0002457954398925869,98.73565405683462
69,0.0012579555578337723,0.000112808898175887,0.0001599947031197919,0.00012629196238197644,99.10852330695367,0.0016197967297133845,0.00011482615971342764,0.0002249365515579673,0.00015130609153531237,98.90057916852594,0.0027005102774883445,0.00010330130602154452,0.0004043818248523953,0.0002449204212344075,98.74542945723499
70,0.0012479048373695513,0.00011255358289817616,0.0001582504558179114,0.00012558735762211188,99.11012282228654,0.0016190123900363897,0.00011452262366076223,0.00022526840402078765,0.00015085403894877068,98.90630447916722,0.0027077649940258344,0.00010350141048941107,0.0004060732478408042,0.00024499264946899603,98.73252592870648
71,0.0012400984962997047,0.00011200069539502655,0.00015713457951156188,0.0001248898705172106,99.12034644167495,0.0016117478761735196,0.00011447145581482426,0.00022420780452620906,0.00015011130035483516,98.9105353612779,0.0027036204229335527,0.0001031438100530854,0.00040677473156687776,0.00024334442521747505,98.72063035257477
72,0.0012323540312785138,0.00011178342261505125,0.000155952574036318,0.00012419007827800326,99.12025915249001,0.0016009041594715263,0.00011333319999855078,0.00022231664075257463,0.00014957609945469232,98.91998549754571,0.002715187562579239,0.00010297976247808972,0.0004091735880482136,0.0002438783648776243,98.73822607329552
73,0.0012264396763519455,0.0001114425133896006,0.00015518060517199798,0.00012356868446903772,99.12463709268641,0.001600300858972267,0.00011326509072423636,0.00022194276877393526,0.00014981617322287565,98.9164118641032,0.0027024916631194786,0.00010263964970756599,0.0004058893792790587,0.0002440736281789361,98.73526304081857
74,0.0012164289021087736,0.00011103031519281515,0.0001537164586746017,0.00012263318780478667,99.1300217232113,0.0015910548607795416,0.00011277306152300703,0.0002206751949898231,0.00014889525539804198,98.93595689008514,0.0027140102481368828,0.00010263675780938561,0.00040702488056283345,0.00024581849543579127,98.74721944166387
75,0.0012107502562077423,0.0001107474725791086,0.00015288683056080663,0.00012211386492056147,99.13009485739303,0.0015861411336108402,0.00011239167853942021,0.00022007326336158606,0.00014836410026935573,98.93264690582325,0.002709363546297961,0.0001026222674448257,0.00040551966663475176,0.0002461656533980843,98.73425508842175
76,0.0012033478628359568,0.00011025132963641635,0.0001518364048864684,0.00012143772829432591,99.13909305795521,0.001581522590217037,0.00011252672279021607,0.00021922639363543815,0.00014802257271273242,98.94011405038712,0.0027172937359962917,0.00010322021331081192,0.0004077951468659464,0.0002457232326992813,98.73040575297517
77,0.001194959789443544,0.00011015579785949095,0.00015040528557248698,0.00012079571200703842,99.14022579521466,0.0015766770657365573,0.00011155861286958847,0.0002187131206199567,0.00014756649412238956,98.93935808946662,0.002716649934095708,0.0001020073173709239,0.00040804777362044096,0.00024561287805349946,98.73666200923145
78,0.001186600288547442,0.00010972425638256394,0.0001491763387835948,0.00012004266908959247,99.14570243325832,0.0015734144199412569,0.00011190460257021056,0.0002180483988336017,0.00014732905696304748,98.95109485132889,0.002712538531931067,0.00010269622470258509,0.0004076957604312967,0.0002447648170149281,98.74291826548767
79,0.0011804411634635764,0.00010931338879855082,0.0001483369386541415,0.00011944500452106936,99.1490918824158,0.0015688685827144157,0.00011134560848022961,0.00021749285949347375,0.00014688788425414338,98.94409002997257,0.002721671213244868,0.0001025482033091484,0.00040956648936608454,0.00024521426294577887,98.73369897675452
80,0.0011743513027815808,0.0001090099558186187,0.00014740678789370773,0.00011892854871652236,99.15200781302214,0.0015596781626150118,0.00011044217368623736,0.0002163602990047392,0.00014594869845564306,98.9472400753952,0.0027195773578274087,0.00010211123849699475,0.00040975409265720864,0.0002446124405675643,98.72548764041818
81,0.0011668988334374176,0.00010867451083081077,0.0001463162442987718,0.00011823983622726363,99.16155637357987,0.0015534210259989438,0.00011031755314443902,0.00021525915949121384,0.00014551670800524806,98.96359632076697,0.002722454593969962,0.00010174128771256153,0.00040937524888274337,0.0002458030784681968,98.7404070737404
82,0.00116035969653313,0.00010842891592577292,0.00014536537752317624,0.00011761731767923583,99.15491295886476,0.0015494693871787799,0.00011026260949375849,0.00021479631913700692,0.00014500537383688053,98.96137467032602,0.0027173795057712376,0.00010195938336216165,0.0004078138598423401,0.0002460411698258532,98.745820473251
83,0.001154559602096443,0.0001079327984652461,0.00014459209668297621,0.00011706460389202135,99.1652326300588,0.0015499978021661814,0.00011041132268711998,0.00021499522525014349,0.0001449013942480004,98.95891186210389,0.002730107249541057,0.0001026286771701888,0.0004110920716492409,0.000245777569550744,98.73666200923144
84,0.0011478925003741154,0.000107701920864805,0.00014353310507920575,0.00011651453995636577,99.16767976044882,0.0015386206508483937,0.00010938971100719712,0.00021256882424873556,0.00014473891035298147,98.97579915440335,0.0027213160584152146,0.00010164313032480611,0.00040891465598818014,0.0002460035749528607,98.73806097764432
85,0.0011416552002090677,0.00010747343745900135,0.000142600839547009,0.00011594460086480427,99.17417555870458,0.0015378639683641467,0.00010936468768502689,0.0002133536480507383,0.00014377117254934024,98.96584296165139,0.002729363934564832,0.00010122164049126031,0.0004113128639260508,0.00024572270863368556,98.74464742520297
86,0.0011336055949681143,0.00010709270587997018,0.00014147957068588168,0.00011514865155352672,99.17610468339166,0.0015369912744649956,0.00010938415567012583,0.00021284040758147581,0.0001440613728670043,98.9671699542095,0.0027289019985678228,0.00010155110774920447,0.0004100502237388109,0.00024678749822841555,98.74643740963184
87,0.0011292205765350584,0.0001068594373280763,0.00014089089418284286,0.00011469939035951314,99.17872639215128,0.001529474209870569,0.00010890119447661597,0.00021178496295943402,0.00014335829069346396,98.97121465751495,0.002713452889332296,0.00010124752244902649,0.0004079278945494947,0.00024512344503278117,98.74933961739517
88,0.0011211413830610603,0.00010644563373529055,0.00013966555175979126,0.00011400838551292146,99.18271473274278,0.001524667182560062,0.00010867647876847021,0.0002108458837967426,0.00014315179427004982,98.96519071107198,0.002729092280984529,0.00010092230612015653,0.00041001915854615837,0.0002470233363989816,98.74409131353573
89,0.0011151034000221089,0.00010618218514418872,0.00013887570319214893,0.00011335460038703235,99.18412450363124,0.0015198112825118672,0.0001087112597496112,0.00021025343015948543,0.00014252157554411793,98.98172813716029,0.0027267716705446712,0.00010110886354153547,0.00041007862199802657,0.00024633707987566203,98.73454183350017
90,0.0011086331101472704,0.00010589564436025533,0.0001378889660433983,0.00011279540058933282,99.18844852000674,0.0015111935627897099,0.00010787245731318443,0.00020860752744239665,0.0001422227494352694,98.9872935089621,0.0027376636013237607,0.00010036898625863564,0.00041223578611262947,0.00024708786352405424,98.75331060226895
91,0.0011024837170710846,0.00010546616691262816,0.00013705869995536818,0.00011219568775717228,99.19449675055063,0.0015106371146590052,0.00010774841099830617,0.00020861829210433268,0.00014210388274161532,98.98312385343839,0.0027315563276863178,0.00010053666492977582,0.00041084860906168515,0.0002469063045872325,98.75224182515849
92,0.0010977136043230314,0.00010527426708696386,0.00013653562339482152,0.0001115742109957644,99.19503160744762,0.0015055042437835192,0.00010784920968977388,0.00020807270950797986,0.0001413410476919624,98.97785586791613,0.0027316667460458906,0.00010037854519543691,0.0004109705309068935,0.0002468515170196927,98.74816656934712
93,0.0010915345398003378,0.00010493964137850881,0.00013553515467385556,0.0001111135697603067,99.20113039157316,0.0015060120686975485,0.00010755458999718089,0.00020810655981851373,0.00014150780948495666,98.9818618360339,0.0027356237689083493,0.00010094018904743968,0.00041205134805971503,0.0002466195447423898,98.73359470581693
94,0.0010854408894080852,0.00010474860184510643,0.00013461732179643752,0.00011055575016935068,99.19908027531353,0.0014973462840515493,0.0001071698218677944,0.0002069742104107861,0.0001405699036291076,98.9982005880951,0.002727613114198116,0.00010049984583118301,0.00041171561099110623,0.0002450627008157254,98.74370029751975
95,0.0010802358060014422,0.00010445587957724761,0.00013382929972254967,0.00011011568211841776,99.20652850305322,0.0014917780223759859,0.00010673358178873609,0.00020591933889428028,0.00014034177007247098,98.99358985124093,0.0027290882536436657,0.0001003395665139652,0.00041123223137047544,0.000245954941075635,98.74370029751974
